country,total_score,rank,sdg1_wpc,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_births,sdg3_fertility,sdg3_lifee,sdg3_hiv,sdg3_matmort,sdg3_ncds,sdg3_neonat,sdg3_pollmort,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_uhc,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_scarcew,sdg6_sanita,sdg6_water,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_accounts,sdg8_adjgrowth,sdg16_clabor,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_articles,sdg9_qs,sdg9_rdex,sdg9_rdres,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rentover,sdg12_ewaste,sdg12_msw,sdg12_mswrecycl,sdg12_prodnitro,sdg12_so2prod,sdg12_reacnitro,sdg12_so2import,sdg6_wastewat,sdg13_ccvm,sdg13_co2import,sdg13_co2pc,sdg13_ecr,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpfa,sdg15_cpta,sdg15_forchg,sdg15_biofrwter,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg8_slavery,sdg16_u5reg,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_secrecy,sdg17_cohaven,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Belgium,73.30052357641007,153,98.60810263578225,43.194927820053714,75.35724863927932,54.56109725685785,96.81517230545865,99.0,95.77674418604651,99.95313609467456,95.79151233825581,87.66557377049176,98.93856991641421,98.70817980840089,89.12181303116148,96.30753138075313,92.55622572736543,62.079207920792086,84.16,97.88417266187051,87.44011976047905,97.59483870967742,96.42950819672132,96.09210526315789,99.5430558318529,76.89939499482182,98.14260890322265,83.49201623065663,53.364069152275924,89.56139281377486,66.46687241353557,72.82367417061889,61.98275862068965,99.0,2.6073860596918546,88.58197856971626,99.44444444444444,100.00000000000001,94.88244076326181,99.99999999999999,100.00000000000001,8.556268222865967,97.98620055197793,52.880477401398416,99.0,44.7047705086262,72.02596036378444,65.49688567529205,71.42388624347862,86.43920460228084,88.5485074626866,46.70553895336716,29.0075879663617,57.141402322456635,67.13319878910193,57.85563004155463,68.08857173918611,90.18096207686435,30.4617067833698,94.02234636871508,100.0,89.07995951417004,20.54712406722561,24.309608540925268,90.42138364779873,79.28179450694621,70.57417870061339,92.90610992072425,36.957331125830834,27.02475378962521,89.8782004,12.785714285714285,14.918202054500469,78.57138359925791,12.374216651745748,93.00930232558147,7.28119321623258,88.52916065417637,66.31680740942522,37.778665526311855,89.77242087029522,81.6835994506285,68.82802361398912,46.46829861473475,98.94556872624368,83.2857142857143,59.471466322989905,96.74093959731543,86.41285714285715,86.1252229279626,68.5529411764706,100.0,100.0,96.50848256511428,64.13903915384387,26.858208955223883,75.22861250898633,59.4,83.43279020236008,77.450865034616,92.04816630534769,82.28822902256599,75.06832630121103,76.10240189477051,75.85967724653194,66.6188589002158,63.59372534671937,71.55500507631642,69.87569452713188,60.210737176066274,29.6623791478046,58.5830258263455,77.13958225517825,87.60976240184243,56.40646515451352
Benin,49.9270658102962,73,39.24997709975589,5.902361235452103,45.61104265881,81.4713216957606,43.18448198891275,87.00172314761632,78.27906976744185,73.28757396449706,59.22308672855836,27.29180327868852,96.48136657298244,69.67207074428887,58.49008498583571,35.0020920502092,79.23909223058732,69.5940594059406,26.739999999999995,91.87769784172662,25.194610778443135,36.66193548387097,50.824590163934424,68.73684210526315,36.035742777814306,40.696976316691305,93.51490164283669,18.167196252601432,19.554353807525167,14.05278051045012,38.06598406588743,80.18038472430064,12.172413793103448,78.61705348623852,1.0233784259201248,94.3120561746279,10.777777777777777,57.10000000000001,0.0,29.84838709677419,5.255916794836885,52.79469052952211,18.982520699172035,67.21599066943946,66.77234042553192,33.68173103067194,96.38624949097326,28.1061969400607,17.991297130134182,5.711262784349195,27.227611940298516,3.8071443463757033,1.2262171048041686,1.6807221498281506,1.0,1.0,10.353482494447297,50.24331891066431,65.70743982494528,57.851396648044684,32.54476252147507,75.25202429149797,68.238764661639,96.5338078291815,95.88679245283019,62.83603541750546,89.91978548190156,98.76494815051556,44.737554008594415,52.76258266503153,1.008316,45.78571428571429,17.25103570287706,97.69346594648427,2.9144136078782457,60.19069767441863,1.9744094488188964,31.356363995755427,29.397439389812043,79.49807348141908,70.44342276519998,79.56917799465124,76.29752003602758,89.3604095574904,86.2804831918145,30.571428571428577,42.862741794857364,90.76107382550336,90.37285714285714,44.61380244981537,41.76470588235294,80.2,84.0593220338983,99.0,22.704678766896915,4.102985074626867,65.01308411214953,99.0,83.43279020236008,56.9083334156656,57.887793755655075,41.593834159493774,52.25895901738251,32.84430567566516,21.974748605283295,48.87453776606348,7.777526438915245,57.93405179455143,58.67851715820401,77.3487865722229,40.91115738573847,40.483396798044815,80.39020270903674,67.0978272126245,47.705186988418326
Burkina Faso,48.12938525034278,14,54.48037975913109,4.819871866606983,42.632241294872536,88.87780548628429,41.306898363379275,61.98161975875934,28.088373849558153,9.786982248520712,46.63498124007888,27.61639344262295,96.84272000584005,72.15254237288136,53.099150141643065,45.56485355648537,78.37992232756937,57.89702970297029,30.700000000000003,92.8273381294964,18.377245508982057,43.62387096774194,53.25901639344263,85.67105263157893,35.98191660535929,40.696976316691305,50.999223884466275,1.0,19.554353807525167,34.47671473411937,21.606679452301186,79.10406548581435,15.586206896551724,79.42558019967619,1.2905604364358383,94.30337552911767,10.777777777777777,65.64117647058823,63.850306532782454,13.987096774193548,4.325080259477263,82.95707503011138,16.229990800367982,36.72622232031496,16.42978723404255,33.18726987273381,89.7342880412651,28.1061969400607,17.27733864492826,10.455950868714421,30.552238805970163,11.513030787407045,1.187627021864364,1.3853974890031358,1.0,5.614785199217799,8.807278046430065,70.75388139475695,64.9925601750547,57.851396648044684,24.723659444927932,70.74291497975707,57.37436703316413,97.59074733096085,96.09433962264151,62.83603541750546,84.83811061450189,98.76494815051556,47.72069264062939,52.76258266503153,1.0,29.28571428571429,17.464983466231146,98.63034215763894,2.914413607878245,41.01860465116282,15.268352513628106,47.92986770162162,24.540479433396893,84.4194125697442,63.34972918075,73.86458777804059,75.3692015691649,96.26746663250596,99.5549361121182,38.28571428571429,39.335913036249245,98.2026845637584,96.45428571428572,36.8870579703794,45.25882352941177,50.5,75.77436440677967,99.0,25.21911811694589,4.102985074626867,65.01308411214953,99.0,83.43279020236008,44.617801769910095,54.16220657799027,29.646494122808406,48.930633008585865,34.602578042783904,41.27988964914116,40.79679359494851,9.754849651503918,64.53261273928545,50.946980485949716,77.22963663454088,37.07386337936566,42.63534337391072,81.68118425451593,59.612863074062105,48.33379682593057
Bangladesh,52.87824658972238,36,88.93381976840901,19.499258616830797,49.3190152791857,95.54364089775561,39.08792760973869,70.1321079839173,33.15348749382534,32.16449704142012,58.8386436336524,59.42622950819671,98.90243457312845,86.37877671333824,72.66855524079321,52.60669456066946,84.39411164869497,58.61584158415841,38.61999999999999,72.29136690647482,66.98802395209582,76.19806451612904,31.51147540983606,85.67105263157893,77.35042382764709,28.58374780961026,90.49713661815115,32.538368963141096,14.904143018682214,75.3416332062514,59.701687670867784,59.16976393604776,32.03448275862069,80.3451159686994,1.1378850018554307,96.35446195578818,56.22222222222223,74.57058823529412,95.26251124969689,59.97419354838709,9.99613159780828,40.22715325610823,33.69641214351426,44.51565856357302,89.94255319148937,37.11627270574407,86.10258585584363,28.1061969400607,26.347465906864745,13.563093432858553,26.11940298507463,10.143859892973797,1.346879255316504,1.4682554767009308,6.993945509586277,7.498761819008189,10.353482494447297,78.74141002799695,65.70743982494528,60.50614525139664,30.59104773027157,17.234817813765176,51.15276749152876,96.88612099644128,96.64779874213836,47.5022748077359,92.8262425994385,98.7210036369781,44.672025870535606,53.07587105452167,1.0,59.92857142857144,17.756841597133842,97.99442125234147,4.486123545210385,73.41860465116281,13.727286493034526,35.15636076709306,30.907654590029964,96.5612169702074,21.553229966500002,49.392394496695815,85.80126003822862,95.00415297005904,62.05627175488162,17.714285714285715,35.40005234121589,95.41208053691275,95.18142857142857,38.65845043258288,82.52941176470588,50.5,33.93008474576271,99.0,1.0,5.580597014925374,62.37972681524083,99.0,83.43279020236008,51.12257298020891,65.01838452801111,48.77476404744637,57.81276258355891,45.857031483031996,51.36499741300012,45.907425241747134,11.537238530314548,68.3183317014463,32.992877678521836,75.76161967254134,45.041489455814286,49.95422469430555,62.76146184527302,63.82683472983838,41.99008095754155
Bulgaria,65.00942066047256,111,97.29111817256762,21.599149507609663,55.24737685691593,47.154613466334155,86.19827529724229,99.0,84.26511605950287,99.64852071005919,81.51503198807062,72.40983606557376,98.93856991641421,98.41635961680177,52.320113314447596,89.26569037656904,61.411316742965006,49.27128712871286,42.58,96.15107913669064,82.69760479041916,93.57096774193548,74.19508196721313,89.57894736842104,97.30447209551124,55.547505079197705,89.44637150748011,78.66037685505565,22.85954967074157,57.663438551283186,65.90620937217314,73.77055415979,32.655172413793096,71.47388007555317,2.368830693159967,94.23860487448196,84.44444444444444,98.83529411764708,96.01434381630551,99.99999999999999,88.38458515654614,17.12697373805043,71.39190432382705,49.14427643981419,98.62085106382979,45.48867234438177,72.8826523686711,60.53118578155941,47.54926533113303,57.14905828933945,34.98507462686568,56.8195149072208,1.1241492409074985,15.005795200604357,7.693239152371342,19.34218589586897,29.050042510337743,68.96487655892085,26.12910284463893,85.28379888268157,99.11913518267839,76.85526315789474,43.050701530236154,62.00711743772242,90.76729559748428,62.49772639631917,85.48190533361941,43.992595876834336,52.721733506171645,80.59903286954626,61.201302436,3.357142857142857,14.753163686991158,85.73542250306114,20.61683079677708,83.00465116279076,22.64688067837674,99.4904597028449,27.442250068101337,66.69506746195567,98.58553247293841,98.2591941356274,91.70417887921685,90.04009045892045,91.54357069533036,37.0,39.37821412684307,97.00671140939598,79.90714285714286,38.9950708487804,52.24705882352942,80.2,100.0,95.3859671644391,38.20019952859474,4.98955223880597,80.2296189791517,99.0,83.43279020236008,65.57742186460082,78.79802712428624,68.76365504159726,60.95145400532735,68.21769531314669,75.38147567772552,59.8877382516507,29.857591683849876,60.12592609541378,73.0083666236031,68.29534385967108,31.11563996099306,59.855861814813885,94.0265133284067,71.87410162939605,55.6048426866381
Bahrain,62.59031238409714,116,97.97876124473285,38.3024451656222,50.178901133021036,17.775561097256826,96.81517230545865,99.0,95.77674418604651,99.41420118343194,93.13027322141517,74.35737704918031,98.86629922984268,98.12453942520266,85.69405099150143,98.5857740585774,96.63728276670065,44.435643564356425,70.3,96.86330935251799,83.58682634730539,96.25354838709677,79.38852459016394,98.69736842105263,99.69249119808563,44.11894068543283,91.7546014443,67.20878219006373,15.63352378152353,54.31171983007889,69.57143374472895,31.772521013742317,12.637931034482758,67.92574269293038,10.818461775719403,24.230721913931575,99.11111111111111,100.00000000000001,95.37687788659571,99.99999999999999,100.00000000000001,10.762540447616507,82.99908003679853,47.89988365823402,89.31063829787234,44.447231017515534,95.45900637980182,44.87162193714623,73.40097993430955,95.129725016752,52.716417910447774,91.55792619362012,2.1498470635810265,6.901148645991211,16.384460141271447,3.3015103084514767,24.988092625813742,57.1927207940952,63.99606126914661,63.603351955307254,100.0,49.90080971659919,42.08458263773998,54.256227758007114,92.0125786163522,64.45865021176238,84.26688700332562,84.78735761046143,40.93560533922256,54.97518935565441,72.95320000000001,10.9,27.84343436697972,41.08386444363658,14.56338406445837,44.19999999999999,44.80345245305875,37.27574457579993,16.762871152274585,64.33331169278944,43.20104064085153,28.249586939105807,69.4638200991895,67.18879532498609,76.14027483880339,39.57142857142858,72.89802929652302,98.46845637583893,58.69285714285714,75.6475918360103,62.030588235294125,80.2,99.34978813559322,99.0,15.713719357422516,20.5044776119403,58.56491732566498,79.2,83.43279020236008,66.30813731456753,87.62233457255637,63.681667859881145,45.4769071214711,61.42269896015241,76.53485458355306,63.13536460589923,40.72556753780427,61.59737800618302,63.99513078477972,67.95607084211224,23.59767071876867,41.47507597478454,56.84870356858727,77.51693778914178,43.49577857375695
Bosnia and Herzegovina,57.74354576068121,106,98.94577797933324,17.521695948970457,44.69365622294519,60.23940149625935,86.027586616659,90.14819069500285,88.4093025451483,99.8828402366864,95.73595411034682,79.5508196721311,98.99638646567142,98.41635961680177,72.57507082152975,92.57949790794979,50.88648543099521,56.39405940594058,50.5,94.60791366906474,54.835329341317376,96.76451612903226,73.70819672131148,77.85526315789474,99.53117444232075,28.58374780961026,91.35513022313884,63.843345889904484,14.904143018682214,18.580868259820022,44.0236480233752,48.67750929408284,34.206896551724135,82.29816507825149,1.0424628552426758,95.93535476271987,94.22222222222221,99.8058823529412,94.33979957924878,99.99999999999999,41.12790536144984,16.638947111083336,59.137074517019315,51.574166192049574,87.83617021276596,42.86890617736574,13.216573910682783,35.80412255118578,34.609988450100815,65.82287066424146,34.24626865671644,23.925012162068242,2.1234072557109367,5.340853660871657,1.0,7.022634976167201,21.74666369113312,74.45787732247393,50.305032822757106,60.50614525139663,92.94609493509742,59.019230769230774,51.152767491528756,81.03202846975088,92.34465408805032,47.50227480773591,87.97721360890542,95.3760018900257,44.53209237396535,62.89972455016154,1.0,8.071428571428571,17.157947822737782,85.04061209545901,12.247179946284692,21.344186046511652,19.513779527559052,1.0,22.426178153091804,79.20625328981997,40.600333927,12.840916536556781,96.86885392897507,87.54686281573045,85.21227249057533,34.42857142857143,23.79818246288327,97.40536912751678,90.23142857142857,28.459648664911526,69.71764705882353,80.2,99.47563559322033,98.8042078120734,40.43428277419599,3.8074626865671646,62.37972681524083,99.0,83.43279020236008,64.50663892083087,79.5525795124449,59.6435082767313,52.301554736858414,58.401184438625194,63.026663012945484,40.520168669660634,21.759744390778874,61.75635179887589,67.70603106528564,73.094855684085,30.629292108977513,28.69807940339649,64.61384793976752,71.03568609321948,51.405368069001
Belarus,63.70587681526941,102,98.91606150451211,16.335804610564008,39.06253108567075,46.660847880299244,93.53793088573336,97.54807581849511,88.86976722229358,100.0,91.08176198951368,68.51475409836064,98.2881337372705,98.92704495210022,45.58923512747876,96.92887029288703,76.66158252153349,54.36831683168316,50.5,92.47122302158273,66.69161676646706,97.27548387096775,91.39836065573769,100.0,99.78457398897979,36.51482790876796,92.71062296506295,88.43725721573651,14.236934857367526,71.46905525264283,67.6332067428278,71.73555642782806,54.53448275862069,79.0432810469509,1.1235716798635174,96.39459032341212,93.66666666666667,99.41764705882353,93.3070118577158,99.99999999999999,99.52050749509002,8.417816507999893,75.60165593376266,46.153194590785574,96.05106382978724,40.60202126073342,97.98204832360527,53.64378146705722,50.99088763491542,62.898516306056464,25.38059701492537,43.43053721592883,2.400018047354429,5.011289385305506,18.282542885973765,16.538250580542638,23.770686397280077,91.21404937643166,44.412691466083146,67.36424581005585,97.58197692028929,86.4746963562753,50.39169097606098,72.57651245551601,94.22641509433963,58.13810155026276,73.54661826766835,93.66945115698543,46.19473498909698,52.01406319639655,8.1082,3.357142857142857,18.31769410557264,82.574515208413,12.858728737690242,59.160930232558165,47.3519079345851,71.53863559114993,49.27025333696541,57.58122316037541,50.71450780563563,48.40239112087056,79.01914042718816,91.24342174313061,96.1935947826591,35.714285714285715,34.60379394372704,94.3489932885906,53.88428571428572,43.42685501185079,54.57647058823529,80.2,100.0,82.56619162026156,31.51223173062562,5.285074626865672,62.43191948238676,99.0,83.43279020236008,63.66915958384268,81.91309225770553,66.33684338718295,68.23663174405687,59.742135145753174,75.31133396520141,62.796540315188835,27.633702829809167,67.66366221752355,78.1494547508752,70.05227095860938,29.277020227204687,56.98059005112681,73.11461117589681,67.53719397110238,49.55730645996951
Belize,57.59234972040892,71,87.48717682159102,14.00649059982095,36.40303987564321,48.88279301745635,68.2758629109432,89.46582423894313,83.80465138235759,95.54792899408284,67.47745201789407,58.77704918032785,96.48136657298244,97.17612380250553,82.328611898017,83.67364016736401,94.91894296066476,77.56633663366337,64.35999999999999,96.03237410071942,34.97604790419163,89.67483870967742,87.01639344262296,93.48684210526315,84.64047994176582,25.82746691967983,96.67014143334006,75.93152830958867,10.846759763819374,71.78960566647194,69.70581314677023,49.19388467938886,5.810344827586207,80.3451159686994,1.0233784259201248,93.47150201048517,89.44444444444444,99.0294117647059,94.44094884734659,91.96423192178047,85.74867413119537,28.44662847277099,54.53265869365225,72.53735819255111,92.2595744680851,42.73196696867901,62.693056875254506,28.106196940060705,40.62001798687376,41.60867206706278,38.60522388059702,21.67516853151713,1.172979537425394,2.0520947866436576,23.3773965691221,9.690882755209593,13.755594347107865,39.51432934588955,61.78643326039387,46.458100558659204,89.08652706857764,81.16396761133603,52.623263620467675,76.80427046263345,79.76729559748428,58.13810155026276,88.80207059852853,93.55716741319284,49.48658794273056,53.76958573422351,3.257299,29.28571428571429,15.59656819319774,95.39061824105872,7.260250671441362,22.934883720930202,62.057995154451845,28.47591195215527,23.235222010351407,59.95510919403447,19.138423798,47.271469095801095,64.18925139230701,84.55030916519834,58.279696418966736,31.342857142857145,36.78129117736079,53.42013422818792,33.942857142857136,40.58446246960389,38.96941176470588,72.28,94.96610169491525,99.0,38.40723799159379,4.102985074626867,54.066858375269575,99.0,83.43279020236008,56.80644367086074,81.29959656599843,58.78327527363875,51.26378965561118,57.24520712911112,75.15012084327337,52.120247534039514,21.395336717951036,49.25295438831421,74.29125276679379,71.47501132843657,36.883287847853026,39.33182440638464,54.68582997405464,59.35466900885731,48.89427036037256
Bolivia,58.2932745580017,89,92.16546113557375,8.107500559534468,65.84417873840698,62.21446384039899,54.79137738151428,71.07983917288914,92.55348848187647,82.19171597633135,64.85034152676896,59.75081967213114,98.83016388655692,84.19012527634487,70.23796033994334,60.269874476987454,87.83079126076674,68.35247524752475,62.379999999999995,85.11151079136691,38.53293413173653,75.68709677419355,51.63606557377049,100.0,96.33935386044466,36.51482790876796,90.68137332344286,57.08956674411513,14.236934857367526,47.394584914112855,56.48413812408502,72.04708827333809,83.39655172413794,76.12973556395033,1.0186073185894873,98.76998556638003,44.77777777777777,80.58823529411767,91.7911911065679,89.39606635483871,75.96971069913083,29.660606104499685,49.766329346826126,39.7664756787987,43.391489361702135,42.965386403304876,87.30195466268495,39.59771582221362,30.145506730304792,45.22912006306431,18.361940298507463,24.179581624852315,1.2170347868311076,1.318312662552259,1.0,4.621701142752386,14.129824702479539,37.74548231102063,59.27352297592997,57.851396648044684,96.03784844037176,77.25607287449392,52.623263620467675,85.61209964412811,97.33962264150944,58.13810155026276,68.73989604064599,97.80022428825414,45.593204702733686,52.66553841527472,4.47391,24.571428571428573,18.572906251199043,94.4300784285903,6.645747538048345,56.50697674418607,53.186371895820706,58.10516890638498,33.70155271043312,80.76523179632106,74.03549943249999,58.65412252702232,78.74698980453192,97.6807755461715,79.70846314572175,26.714285714285715,27.075082947493385,82.65503355704698,84.00857142857143,25.781184422540584,34.7764705882353,80.2,74.6207627118644,99.0,46.78753328533084,4.102985074626867,62.43191948238676,99.0,83.43279020236008,59.09847469577005,72.65679166229486,58.972411338827634,72.01437842137784,45.92570319137299,71.70439356625927,51.87957238276566,15.578113556816017,51.6234673116651,75.30572831177778,72.26981246897269,36.055040197316565,56.45306041062919,77.76517009118949,57.82228807317399,53.08060946058612
Brazil,62.49773000876611,135,93.89088477452762,20.582671217547002,75.31122048292156,55.05486284289276,89.0999999593044,91.74037909247559,91.63255802975144,97.77396449704142,66.67959618067246,69.4885245901639,98.2881337372705,96.00884303610907,66.77903682719547,82.43096234309624,94.48935800915581,95.4059405940594,74.26,94.13309352517986,37.94011976047906,89.73870967741935,73.38360655737705,96.09210526315789,98.56084748372885,25.82746691967983,87.67934701700847,53.439956488549086,10.846759763819374,89.91517824472797,77.25394089409639,65.15245707350452,16.362068965517242,73.50113395035078,1.0424628552426758,98.71861613562156,80.88888888888889,96.31176470588234,96.47272266006613,99.62768229032257,94.21997129838736,45.684153452133785,74.31646734130635,38.121474554394474,81.93829787234043,42.73196696867901,61.288753902538346,38.604755271574106,29.712065122839423,59.648485528550445,50.86940298507463,61.86274237264577,1.3170996556065206,10.04398229511499,53.247225025227046,29.512705634319175,15.356229166125326,29.98472893866125,74.30765864332604,40.92737430167597,97.62311140952917,93.28846153846153,44.49399794888624,75.04270462633451,92.49685534591195,47.5022748077359,62.16218792732133,94.72865578526702,44.082061123586655,53.2544261968332,18.38044,12.785714285714285,16.454980156457623,93.0311557602563,5.136078782453,87.90232558139542,48.371290127195635,57.85196405328131,50.91800599291745,80.39666736296775,16.40977348900003,48.71353020236031,70.10533655867464,96.98092968375005,84.96762450144875,35.714285714285715,22.211885682646283,66.44295302013423,58.69285714285714,50.12973103691604,28.95294117647059,100.0,95.70021186440678,98.68160061119453,49.96396413974527,5.580597014925374,54.066858375269575,99.0,83.43279020236008,70.57028193748211,82.19279963989183,55.27087553455713,58.067400220867235,59.068434517127095,84.00113242522745,51.012683607698456,34.61888197616704,48.40658729455441,78.4685236322923,67.03845225899866,31.8519822462203,65.08805062355151,63.43543888704676,63.84647641212517,52.15285488248506
Barbados,60.140304581124354,49,97.3595604709251,11.625013988361683,36.73016763758992,27.15710723192018,88.07586217842258,91.74037909247559,67.68837121475576,97.6568047337278,80.22370003367165,73.70819672131145,98.2881337372705,97.24907885040531,84.41643059490086,84.2949790794979,95.13373543641926,55.93663366336633,71.48799999999999,99.0,87.44011976047905,91.91032258064516,90.91147540983607,96.09210526315789,97.8094972032808,38.40243718652052,85.82159064220915,75.82310532227554,25.27730060447835,75.3472381828176,71.34151038136673,79.39593463352232,26.913793103448274,70.8588787425796,5.174241803574958,85.70375366900375,95.77777777777779,99.41764705882353,95.67229019024906,99.99999999999999,99.82559951242905,10.700151195906361,64.05519779208831,58.710958857585105,94.99787234042553,44.520247252506294,61.51048595086195,39.09214762677298,71.68611394741384,77.21490135956856,38.383582089552256,38.63499895753701,1.5930767355263142,6.254888785648947,13.427447023208881,7.4702957578373175,24.349668537369332,41.27309748027489,57.49715536105032,54.75418994413407,98.38126213933876,90.28238866396761,42.40389278769125,53.19928825622776,66.76100628930817,39.5123964939204,75.51655170996668,88.81767294971955,36.10573866395083,53.9896618337161,22.653039099999994,13.257142857142856,10.797424038294196,86.51498128639099,10.217547000895255,66.46976744186048,57.48576620230165,1.0,2.2809861073277027,74.6434361511738,24.734699203507425,2.1597378627698394,69.89878244540323,88.08936638474408,87.00146260586966,62.714285714285715,49.368971931023786,87.43892617449664,27.578571428571422,63.413526736753965,45.49176470588235,80.2,98.63665254237287,99.0,49.67360736810636,7.205970149253733,46.95916606757727,59.4,83.43279020236008,53.83615022392095,86.91664772431263,64.62678619175287,62.12752921522923,61.74529188183601,76.54951022464611,53.57780749596293,31.001663688184717,51.174814261819755,77.02251453033254,59.128902313829926,30.196773795680823,40.37599118053273,54.37680970045885,70.88405715738122,40.80968589623434
