country,rank,sdg1_wpc,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg4_primary,sdg4_schlyrs,sdg4_literacy,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg6_safesan,Population using at least basic sanitation services (%),sdg6_safewat,sdg6_water,sdg6_freshwat,sdg6_scarcew,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg9_intuse,sdg9_mobuse,sdg9_infrqual,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg10_adjgini,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg6_wastewat,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg13_co2pc,sdg13_co2import,sdg13_ccvm,sdg13_co2export,sdg14_cpma,sdg14_biodiv,sdg14_cleanwat,sdg14_fish,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_prison,sdg16_safe,sdg16_goveff,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_govrev,sdg17_cohaven,sdg1_oecdpov,sdg3_incomeg,sdg3_region,sdg3_smoke,sdg4_pisa,sdg4_resil,sdg4_science,sdg4_socioec,sdg4_tertiary,sdg5_paygap,sdg7_ren,sdg8_empop,sdg8_yneet,sdg9_netacc,sdg9_patents,sdg9_rdres,sdg9_womensci,sdg10_elder,sdg10_palma,sdg11_rentover,sdg12_mswrecycl,sdg13_ecr,sdg17_secrecy,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
Azerbaijan,39,98.99820465044593,96.70729583841198,70.49482715329003,85.48017708177015,69.08149405772497,12.391998339093584,51.64437656292272,97.39498894620486,60.49999999999999,77.13496932515338,90.63380281690141,98.67921236291127,43.806254493170385,65.82342149518422,80.75115207373273,67.58928571428572,72.2595247018159,99.8907284768212,97.525,54.064899405074655,49.529411764705884,92.65456234394907,81.85,99.92295016673157,79.47887323943661,56.18715753424658,80.4946335005877,28.13213703099511,40.61020473933889,88.65229418340812,53.9805269519342,92.97321792135635,3.0203150386596453,95.40039016835618,99.99999999999999,96.90572558367242,93.89545026177453,53.16770676628298,80.2,24.431853746763917,81.49179976000038,79.80495435144205,22.873780871413988,68.01863088850511,33.178316283026966,20.83554757630162,2.9363973789360243,6.161722514954341,69.42893736113075,73.35229570628432,92.19165858508089,76.85714285714286,73.57300177619894,81.73665480427047,11.8801,93.8188892360888,52.9427864302571,91.21298950536215,46.754350782485304,90.51981028138037,70.80578825666827,35.997578692493946,95.89529698885329,41.3499485657848,68.65329341317366,59.767239896818566,24.63401506996771,60.26284811904687,47.07279015474474,40.025800000000004,25.2748,86.57627118644069,98.4521485709188,98.52262559344945,96.99058953778024,69.26775583105695,75.57142857142857,72.76680200745147,63.22613567358552,93.48818088386435,28.225,87.46774193548387,99.0,23.485979420681765,9.937009867790294,40.15563186265336,99.0,40.57377049180327,60.088235294117624,70.11420560747668,38.083783783783794,36.56991150442478,24.088641748554114,37.40709176657931,43.59304752876743,14.297632038644377,74.77564081061475,14.302022958713877,32.75085591895804,38.83369367952504,80.74312499999999,2.087846146168142,21.94650360319509,67.37552213423322,76.87605633802818,61.94736842105262,65.71952983725136,62.84769086547651,14.14977618621307,53.15263537906134,69.7859875711246,64.30002817220223,71.99228683890233,53.79797963720633,63.813688423176146,55.21672128615048,76.2757997010402,51.812651645255066,36.90566788619787,69.41745404007052,77.03015674643986,71.84090905716275,61.47365008112179,50.29002253658939,69.7703290701618,76.22262604896122,45.14625130603735,61.8991991226611
"Bahamas, The",68,96.83495927727623,83.77851297231412,96.81517230545865,95.94713666648238,49.41595925297113,37.91850567272816,35.741487153682975,93.38246131171702,87.56,92.5467791411043,95.70422535211267,94.36091724825523,68.46728971962618,92.79831065586302,78.47004608294931,77.60714285714283,84.862078043553,97.81456953642383,87.625,57.120527466567225,75.15294117647059,82.83095917997039,79.375,98.7255631358349,85.69014084507043,78.63307240704498,75.4407679104149,21.672104404567705,53.5333326979772,88.33517397774543,60.4834983636026,96.5962481183841,1.0,86.87911483970284,99.99999999999999,99.99999999999999,95.49492416087553,46.92846123491252,88.11999999999999,66.70067877939235,54.40330273224764,81.61887913191002,20.961411646400983,58.866131150891434,46.87577419759864,1.0,2.4411165441288705,7.127422228056029,40.763554678150726,89.20808327968204,99.904661938506,74.02857142857142,43.433392539964466,32.41281138790035,42.47702812000001,88.49088552540434,53.9896618337161,69.70107943745143,42.202007129425766,85.30199424461136,65.09498115755922,10.971912832929783,99.0,10.86350790275726,77.50598802395209,56.67153912295785,61.19806243272335,70.2683028633657,69.48311437686318,10.7119,30.428739999999998,51.338983050847446,93.98779733924654,95.27648943781311,72.00083033490174,52.29796175667157,45.74285714285715,52.47265059812619,60.83773721143932,97.9447070914697,70.3,99.0,99.0,39.651125242295315,3.814773168657106,46.78353691468994,75.24,35.380327868852454,65.01176470588231,74.57383177570095,14.181081081081095,33.474336283185835,15.987687890155115,35.62559956409333,37.423570831109615,17.900103530194837,75.98245317601399,19.876858120652706,26.40419085383503,34.77585822382554,62.11820504115284,2.171365049348612,24.65218213643439,47.57552213423322,81.57042253521126,59.39999999999999,50.001265822784816,51.248963956339026,17.22820053715309,48.72086642599273,66.10764357306434,66.60279567060623,78.6611156561441,50.167852551818,67.4837077486224,61.3291994453446,78.84294557038206,52.88874863736885,32.309819023650455,60.577992404453994,78.28564561738607,54.496971687171644,55.519417754450686,57.66508578710324,56.348781965581416,72.17741601505173,42.84206035032702,60.653938473438544
Bahrain,52,98.90411709774558,99.0,96.81517230545865,95.94713666648238,52.44142614601018,16.78412613118718,50.178901133021036,98.12453942520266,93.5,94.82438650306749,97.47887323943662,98.80259222333001,73.12904385334292,86.7101360648219,87.36635944700461,79.96428571428572,92.25089896584085,99.78145695364238,100.0,69.85818403701757,68.94117647058825,94.60419710791606,67.0,97.62274338349883,85.30985915492958,69.60958904109587,41.780850123232824,13.112561174551388,81.79757553109714,70.79912168476733,93.24203891705753,82.12340036134466,8.82496571909245,24.230721913931575,99.99999999999999,99.99999999999999,94.72866625559419,61.66134410963419,80.2,81.67146126069449,94.86182902973557,99.75810748971845,62.22324655362543,71.59645047931183,58.43400229003199,17.422980251346505,6.810048532833516,3.3474188527817885,58.78499665762636,49.42702369144272,98.56712780368514,84.57142857142857,81.23978685612788,54.256227758007114,72.95320000000001,84.78735761046144,54.97518935565441,84.26688700332562,40.93560533922256,47.9381826983196,74.06125938788242,6.992736077481841,89.41274899074503,37.24215019742893,45.526946107784426,47.88950988822012,21.567276641550052,64.32050042219666,87.08680485227197,28.1854,37.039959999999994,76.5084745762712,92.512815359506,96.63751298795299,98.73512316634375,60.871270224837154,56.28571428571429,74.11925348806707,74.30100761170713,99.63371017471738,34.4125,90.83870967741936,99.0,16.968090513252214,29.829054668639895,41.660239597140816,79.2,38.4639344262295,58.34117647058821,70.18822429906541,38.52972972972974,28.743362831858406,16.190385900621926,30.690137047220627,42.44580975156107,10.79516277543059,64.69749184976686,17.56293238568985,33.89933041968164,39.382138264709965,75.51812500000001,1.8386165091239526,18.635836587064325,50.0115379769534,75.29577464788733,46.89473684210525,48.7749547920434,57.63268075090476,11.136347358997314,51.73732851985555,68.68402576198754,68.5277937303599,82.81123902335084,48.51147484976344,54.902070268715306,61.99586058961297,78.072899660321,65.27935051407597,42.3269427747992,60.32516938253965,70.33513371464996,65.44196209624339,45.90825490268524,50.60553135157536,66.17683258474604,76.46636540320068,43.87894265977769,62.714751009789246
Bangladesh,91,93.9540969845424,74.98694062336759,39.08792760973869,36.63436249772921,96.47877758913413,18.937752647069598,49.3190152791857,86.37877671333824,56.099999999999994,74.62960122699386,70.98591549295774,98.97532402791626,51.77749820273185,51.74002446109158,74.36405529953916,64.93749999999997,56.01059866014601,36.7317880794702,93.8125,48.75572467329954,32.05882352941177,86.20467486202955,32.35,89.9579549041519,84.92957746478872,59.45817025440314,32.80826200355203,33.78466557911909,33.24731895171253,43.45238357109065,49.20232665862327,74.3978573116477,1.1441180876438934,96.35446195578818,61.0095676785379,9.194505826414773,94.11351242366163,63.13414677169148,50.5,47.17840872069239,83.8805876865849,19.38809611733588,11.533537386727284,27.973148535497824,39.41464758431609,14.170377019748656,1.6071382123187008,6.634454986967691,76.45186782869881,17.077292244014984,33.63531310680032,84.57142857142857,93.02131438721136,96.88612099644128,1.0,98.7210036369781,53.07587105452167,92.25253965942021,45.536050439344606,98.09536956914472,70.52614047777982,60.9273607748184,98.99993609177751,35.12472911567407,71.94011976047906,18.407996560619083,28.340150699677075,97.42400881047674,83.09532437446846,48.5398,21.552400000000002,63.08474576271186,93.79371218754898,98.93197212683751,96.93578743426515,94.05156020172305,78.14285714285715,41.170480683582845,41.96946112622287,18.805755395683455,24.512499999999996,91.37096774193549,99.0,3.0712375056978622,4.469194990879546,21.193908346828735,99.0,36.19180327868851,70.14705882352939,71.59457943925237,42.90000000000001,39.256637168141594,27.27488188256454,38.35584348995364,47.504308227521186,23.40676443918432,59.54111924306866,11.850057398675157,33.03983849493489,31.495197172185264,62.11820504115284,9.102751980211353,32.1664449482738,53.8129958330839,59.585915492957746,61.94736842105262,67.85886075949368,64.11681854078556,13.573679498657118,52.19480144404328,65.07295013161546,52.57412937437081,63.6411628605693,48.03888312169334,54.10435890898632,42.685495219500886,44.04191083182236,51.53802980768148,25.265617967784916,65.99505058090305,50.78572367043439,77.65853124495754,68.42449728243551,55.72205488689909,65.18052601541967,65.10659663625223,35.98582845748989,54.246019377759715
Barbados,32,97.30302326793637,93.43200417900051,88.0758621784226,69.34361249970388,63.70288624787775,11.764102438845669,50.36404589626657,97.24907885040531,82.94,91.25613496932516,98.84788732394367,96.58175473579263,70.81595974119338,95.01563216633542,91.01612903225806,75.8392857142857,79.11993025078127,98.47019867549668,91.3375,60.57551822912252,60.4,86.65636077599225,76.075,99.33105935413649,79.09859154929578,72.36919803165313,78.88215437344951,27.970636215334423,53.5333326979772,78.4480847402979,68.13007769434016,96.30801474405371,4.327264556422341,85.70375366900375,99.99999999999999,99.97476008570848,94.59848471059135,53.565026445143026,80.2,57.561492029376176,64.77028256103199,81.16479116774138,18.626017495737983,69.942397316016,44.09720211312607,1.0,7.678410100327051,8.69863348272047,68.22226632841324,87.61635645768666,95.72683877451736,65.02857142857142,17.056838365896965,53.19928825622776,47.72402812,87.86655260099306,53.9896618337161,75.51655170996668,36.10573866395083,89.30111025660051,68.08702459624016,13.512832929782082,98.713761670392,1.0,77.0119760479042,59.125967325881334,1.0,47.37411674004063,71.41332335286349,3.0492999999999997,31.75138,86.57627118644069,93.82909447288483,93.96872342171447,89.26349294215333,56.03984555578903,56.28571428571429,49.671740275836164,62.16037598794284,98.67728674203497,74.0125,95.62903225806451,99.0,52.10450937425636,6.022793759741186,48.59664698481685,59.4,49.17540983606557,52.51764705882351,72.98242990654205,22.297297297297312,39.081415929203544,19.763332378178923,41.74186380062281,29.878215732308764,14.255942901648751,68.94033975343888,19.253066735953514,37.9374759479016,45.07887944536513,72.23875,2.2951308696927937,24.660009764419616,50.007492714143986,83.19718309859155,64.49473684210525,62.57766726943943,61.03589051032405,12.799641897940912,51.55148014440429,73.23921655200097,62.78041890668616,78.6624931736237,50.84789885901144,65.45218398463433,62.02493660315644,78.45657788306333,56.51885940480298,34.5826213658114,71.97139542303668,77.73735848255372,54.96721742015364,56.48287427019113,42.820897244448275,61.834953816208,75.63777644972613,43.535086052643734,61.166198037320214
Belarus,35,98.9162697195214,96.70729583841198,93.53793088573336,89.40528645812765,61.349745331069606,13.209310845963142,39.06253108567075,98.92704495210022,97.02,97.63343558282209,92.40845070422534,96.53240279162513,26.547088425593103,76.13812872649441,74.82027649769586,66.41071428571428,89.95806684403368,99.78145695364238,98.7625,74.35856539941356,57.294117647058826,94.43667362740393,88.45,99.77114180068,88.35211267605632,68.04352994452621,72.8759537801169,56.71778140293638,56.72396983897484,86.45212466320882,38.28360693305914,79.72662566961337,1.1726374981275134,96.39459032341212,99.99999999999999,99.98070376329277,92.48122240352079,50.19201815027667,80.2,80.12828156252391,97.83973151581256,72.663175510729,27.279059234505368,53.8207101872632,27.654876062794095,20.728904847396773,4.8822224884268275,12.990492977554426,84.64538403674091,82.76044384428741,95.94467892752311,69.14285714285714,86.86678507992895,72.57651245551601,79.94702529999999,93.66945115698543,52.01406319639655,75.95200255236111,43.479517390046325,84.47580764141581,70.72270638993676,2.6779661016949157,98.6472745190216,76.64569082438675,61.18383233532936,47.898022355975925,72.2880516684607,56.11875533409177,47.72932047589983,47.589400000000005,50.7178,96.64406779661016,92.67159938201068,98.81585501219553,95.95848325491282,58.93141941584366,57.57142857142857,32.883442581365,44.55489857634071,100.00000000000001,44.3125,96.51612903225806,82.42882830851454,34.17787765310766,3.5418837793587663,35.37735325331314,99.0,43.170491803278686,48.9705882352941,77.71962616822432,21.13783783783785,52.28141592920358,32.45712198873271,57.79910407184169,36.80086997341302,24.16365806485615,63.584611974950874,25.06255792415734,44.270037452966726,54.010062970492086,76.9859375,2.2551380729813655,22.288433577509753,53.99347253018466,74.73802816901409,68.89473684210526,67.71564195298373,64.96223248518535,18.350850492390332,55.0825992779783,71.04338076140004,65.54535007416276,76.14237065010443,60.76999818201638,69.91479795571733,62.671511460913685,79.38112102274272,67.77335527534532,34.14022027175868,76.09271634928676,78.89090546691284,69.93150918805996,54.97492102889188,60.31061216569072,77.28774443816327,68.12856997118482,45.43594279275157,64.71836191758997
Belgium,18,98.73430334020163,96.70729583841198,96.81517230545865,95.94713666648238,65.383701188455,28.43236080749362,79.95004112278656,98.70817980840089,95.48,97.63343558282209,97.73239436619718,97.70451146560319,87.07872034507548,93.69129338021709,87.36635944700461,92.3392857142857,96.53586726587399,98.88543046357614,96.28750000000001,90.10486618417261,82.5294117647059,97.23095944529109,83.5,99.53001931842343,93.92957746478874,66.34246575342466,71.61454460256545,62.370309951060364,92.80004740091266,90.75630313379914,91.23969795587112,95.20967302214027,3.1477017388198147,88.58197856971626,99.99999999999999,99.99999999999999,93.53841146453222,61.87907274572113,100.0,98.6452581334005,83.22968855623583,88.18579070519867,26.62684813480587,65.68643993717764,88.07068834013907,68.39820466786358,57.81835232163997,58.00728496690356,91.26696289648199,87.38068776141643,100.0,69.14285714285714,75.40177619893427,24.309608540925268,83.9521,92.90610992072425,27.024753789625194,70.57417870061339,36.957331125830834,80.92802369311494,69.53126256854887,12.506053268765132,96.51785791851567,88.4481013189126,97.0359281437126,12.279019776440236,58.794402583423036,73.05076534391301,0.311281511519482,79.6456,89.7733,100.0,90.68481562932358,94.20019155967954,97.44727373373928,87.03065244799328,69.14285714285714,56.63392922825654,85.1893322190495,100.00000000000001,82.675,99.0,96.51316353617064,68.82080906278068,30.543330760267274,43.60574774120717,59.4,64.10655737704917,30.970588235294144,78.64485981308408,48.60810810810813,77.2212389380532,40.57858177133815,71.06591127524845,12.856995232993313,52.914660865791696,95.22293822390697,9.650197149698153,34.16714905933432,65.76364645902441,69.7328125,28.200724027828368,65.0383184598844,40.42811753857677,84.12676056338029,93.21052631578947,70.17721518987341,79.58266707386694,12.374216651745748,92.7812274368231,81.4204303586254,77.2059513215147,86.48828305555418,66.86229585589243,77.89596719914923,77.95535740303704,75.79715215355759,73.9474691589527,59.653961963637975,89.53474992521724,81.67519002353674,58.10806076436002,54.37148282013807,54.98658311298683,90.86078143780063,85.95913425645182,59.03022300021564,73.60778537583126
Belize,123,86.64448654818894,90.32909629113703,68.2758629109432,84.60793020709104,62.0220713073005,13.036417815663812,57.581880735343724,97.17612380250553,77.66,89.28220858895706,94.1830985915493,93.79336989032902,48.36125089863408,84.8030882128115,54.97465437788018,59.928571428571416,66.07052352177806,93.66225165562913,95.05,49.21213918879981,65.05882352941177,94.28612138450816,76.075,99.08047134128753,71.74647887323944,70.52061380400417,56.219962634547734,16.181076672104407,42.180865580792855,86.31702085253423,55.68056178734365,96.58960436292998,1.0262378576449305,93.47150201048517,92.17209847392947,87.07348186668611,94.98369529007641,47.131409247379835,80.2,45.23200163894755,72.20605955613726,45.920577763418606,6.209811880782878,39.97804677435818,33.35488786901467,1.0,1.5820725362623311,5.9935325995237125,62.95325596447424,76.51070116791323,92.91623941740032,53.71428571428572,50.11545293072823,76.80427046263345,3.257299,97.06906462286099,53.76958573422351,88.80207059852853,49.48658794273056,96.02617454094738,69.76901430688127,27.60774818401937,98.47307530894835,28.45046695597386,37.06287425149699,64.00644883920894,19.968783638320772,51.32332830978011,19.548250307542943,46.5004,19.1368,58.050847457627114,88.6640255514771,96.52522074406872,67.80846941599779,3.3440323597394297,43.42857142857143,36.59270001079066,39.50565962157155,95.62487153134637,52.480000000000004,93.3225806451613,99.0,42.36543965151153,3.211963282183403,61.74937059287078,99.0,32.45901639344261,60.088235294117624,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.349644113576275,11.167498895908617,68.83525763235261,17.7576236567903,30.77603085383503,36.31101285476434,80.00750000000001,1.819095206703933,17.11668538095558,47.575522134233225,73.25070422535211,45.38947368421052,65.71952983725136,62.84769086547651,10.628200537153088,50.72231046931404,59.55175147081577,62.64220987791322,72.49795429662389,48.37193401490415,56.70067792324967,54.07472735024726,72.99672482187057,51.97608569184401,25.50524837684119,60.53114462467895,72.21518903421266,68.4135318795974,60.5008425755899,36.72669205038727,61.775458750634584,59.011876112575386,51.40981679917595,56.73207473058634
Benin,173,44.89671901270676,83.26136165767021,43.18448198891275,79.3744499988153,86.39388794567063,6.150116629825483,45.61104265881,69.67207074428887,31.239999999999995,26.496165644171782,91.52112676056338,92.8803589232303,49.39324227174694,23.89863935178107,40.375576036866356,30.16964285714286,54.09828693193258,75.08609271523179,69.0625,33.68733368362176,43.70588235294119,94.7439216136568,18.325000000000003,38.500549974881075,25.98591549295776,36.55845810767758,83.76863383851648,12.628058727569332,19.41505548289367,8.299396541667402,42.1501368224364,59.611136933259154,1.026998375257827,94.3120561746279,31.66304547913957,5.60849918426787,28.254720715982472,46.51244374926446,80.2,34.936782045026916,90.70928868448945,13.086833732692103,4.154841365582309,17.605885529053854,36.677330369909505,1.0,1.5978008036430027,1.0,41.52181737529952,68.76903759643064,53.619855085060514,43.42857142857143,91.08703374777976,96.5338078291815,1.016632,98.76494815051556,52.76258266503153,89.91978548190156,44.737554008594415,97.75705890033643,70.34886713856322,45.82566585956416,98.99999901905157,31.328251459680242,67.52694610778443,7.270851246775585,32.259418729817,74.68712205123666,97.50404207950801,77.6062,68.8744,86.57627118644069,79.63997001842378,98.74045374675349,93.7389980625519,91.01176717797857,47.28571428571429,41.3953206931895,44.24407662583883,84.53442959917781,38.125,5.854838709677409,99.0,24.783163627453177,3.5418837793587663,39.551499089795904,99.0,40.57377049180327,60.088235294117624,70.11420560747668,38.0837837837838,36.56991150442478,24.088641748554117,37.40709176657931,43.593047528767435,14.297632038644377,74.77564081061473,14.302022958713877,32.75085591895804,38.83369367952504,76.9859375,2.087846146168142,21.94650360319509,67.37552213423322,76.87605633802818,61.94736842105264,65.71952983725136,62.84769086547651,14.14977618621307,53.15263537906132,42.735244752255014,57.32922347995072,52.916067232876294,38.44072452193849,46.743341395467176,32.26163033287748,19.957072084525947,53.99051067954398,22.1380455622252,60.11508071146011,57.88424848682848,76.66477182121154,65.41627342074568,51.76277194580032,82.28745899032359,60.57668279490315,44.00583637513383,50.16896052444198
Bhutan,75,98.8985353094326,80.15845376980674,43.86724322253965,73.26872291586045,91.77249575551782,14.027026366889341,45.68341555524079,88.42151805453206,60.49999999999999,75.99616564417178,76.43661971830986,98.12400299102691,46.19051042415529,60.51471487540132,69.34562211981566,59.04464285714283,87.86249616719991,84.81125827814569,97.525,50.33639553212767,47.58823529411764,72.29716152561161,15.025,83.58336277603678,84.67605633802818,22.23630136986301,68.453596445051,14.72756933115824,35.123704845301226,60.441478941054065,48.57383627790964,90.79041636508092,1.021294493161103,88.54885762460223,99.99999999999999,67.71440042715848,93.83334707319594,63.69484091433953,72.28,29.828047298378817,90.82064621534985,43.09579725698787,27.621707523379122,55.424475935886875,23.2071916749279,1.0,2.9759472847087007,7.925256895872789,69.34094688641635,49.17034974790135,98.94097952967681,87.14285714285714,74.90941385435168,86.66903914590748,1.0,98.72864330995435,52.93332572489546,89.00366982407705,41.89957589542386,96.28421891180653,70.36720078260949,11.307506053268764,99.0,26.450823865286804,73.97544910179643,37.975322441960444,34.08525296017223,84.34751786930467,52.755186523459884,43.4908,34.937200000000004,68.11864406779662,98.38631396014517,95.7226165203356,96.71657902020482,80.6637292498424,60.14285714285714,66.49834820760603,65.70037032247579,99.8982528263104,72.775,93.85483870967742,99.0,27.887614156469432,3.5418837793587663,33.391621413275594,99.0,32.45901639344261,60.088235294117624,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.34964411357628,11.167498895908617,68.8352576323526,17.757623656790297,30.77603085383503,36.31101285476435,80.74312499999999,1.819095206703933,17.11668538095558,47.575522134233225,73.25070422535211,45.38947368421052,65.71952983725136,62.84769086547651,10.628200537153088,50.72231046931404,65.6787758514376,58.12955959764247,68.58507654775859,36.05492546188574,51.785756223290605,46.4999412210156,69.82634278928617,53.951763022777925,28.045891299423275,62.660374931993,75.24342906442166,72.42733694572662,57.51742525696757,51.59825879366341,68.13111490965548,81.69444171988602,42.90868596368357,57.51795823396454
