Country,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_trophic,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_scarcew,sdg6_wastewat,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy
Nepal,7.17,33.73,,9.5,35.8,9.7,4.1,2.6054,0.8020545517501356,,2.12151711777494,258.0,20.7,33.7,152.0,0.03,21.8,194.0,17.3,70.2,62.0832,58.0,90.0,59.035,4.910086492285221,,,,94.69564,89.36779,84.75715,,,,,,,56.1,56.25,96.42707743004792,32.7,,,87.7466680925844,46.1265905988497,5.86,2.3597450576367773,0.0,,,90.7,27.62,1.6424098644361118,,-3.0163494032938636,5.950652642207147,45.3855743408203,2.69000005722046,0.08360243298178151,,,21.4035104339664,52.3767038,2.194139,22.45,0.018952639138611005,0.302199989557266,,,,,33.47198665142059,,,99.734,60.04587880407871,69.498971416546,,0.12,0.8,1.1394005014045618,0.45849163792999525,6.484221874576511,-46.04057447116209,,0.28154657813774947,0.07615082024540416,0.0,,,,,,54.63775,36.45967,0.82504,0.0037331340296702558,0.37996015354324203,2.1637791867412113,,57.22692835168287,3.988840898,58.1,31.0,37.4,0.0,32.05,,4.81806839,,23.17282197410499,0,
Nauru,,,,,24.0,1.0,61.0,,,,,,20.5,33.0,91.0,,,,,,,97.4,87.0,,,,,,84.19183,77.04082,,,,,,,,42.5,,,10.5,,,100.0,65.5955264252888,,,,,,99.2028045654297,91.33,,,6.20884544924905,,,,,,,57.0,35.21436746,,0.0,0.061690314620604564,,,,,,,,,,68.44059999999999,,,,,,,,,,5.287741253194677,,0.0,,0.0,44.57,18.32,,0.0,,0.76991,,,0.0,,,,82.6,,,0.0,,,,,,0,
New Zealand,0.01,0.02,10.9,2.5,2.58,0.7,30.8,8.383799999999999,0.8904149840817318,,2.3823834178475,11.0,3.0,5.3,7.5,0.045,10.1,7.0,6.1,82.2,20.6034,96.3,93.0,92.668,7.370286097639745,3.950000000000003,,13.8,99.12018,,,91.83161163330078,44.158596,505.6666666666667,13.641552870220982,17.449254780284008,30.402645700533853,84.7,101.6,85.35720425620006,38.3,7.2,123.0,100.0,100.0,2.75,7.121215175848651,70.192,100.0,75.931746031746,100.0,100.0,0.7297936699859746,30.7891755544734,0.873846150616614,0.6418228157378978,99.1784439086914,5.03900003433228,0.9986586002669985,77.47878,11.173238,90.8110930723827,101.5976393,3.990676,49.21666666666667,1.6015806616542578,1.27743995189667,7.94122643111942,28.23748973893777,19.0,26.680480636090635,,1.43,10.6,5.956,100.0,51.25644203363762,,3.68,20.1,14.345897972609752,10.915581785734918,43.855558290353144,-1223.4498640957845,,7.57375344707695,-2.000079418330208,800.5706616494612,1.46,46.74464,79.13,38.2821313842696,43.0609502,44.27208,26.6795,0.62994,0.027969329302717987,10.242230943732034,0.98539426719513,0.18394043067015495,69.09493892755971,6.283598582,100.0,87.0,0.0,0.12041831338710224,13.62,213.33020557793446,12.041,0.23,,0,65.4
Oman,,,,5.4,14.1,7.5,27.0,5.6899,1.0046290133084306,,2.34151449478285,17.0,5.1,11.3,6.7,0.091,17.8,54.0,25.0,77.0,7.854,99.1,99.0,79.312,6.85298216646137,,,,94.12076,99.674,98.66244,,,,,,,39.6,113.04347826086958,34.26561359230213,1.2,,,90.943688,99.3180758329449,106.23,97.7156891929745,5.42,,,100.0,95.22,2.0666148791979353,,-4.201140286594975,,73.6024169921875,3.22900009155273,1.7282818120244883,,,80.185635733257,93.8597301,3.155275,22.45,0.17967068059253807,0.246470004320145,,,,,,,,41.115,92.06743507046667,72.7545607876984,,0.7,14.9,39.33698824066011,2.0395115333161815,29.168510427629037,23.217863518519103,,14.192853762530053,-2.9018790394939966,24494.376536181637,,8.0367,70.47,5.72057205720572,0.35353429999999997,11.45951,,0.88175,,6.044639902258738,0.6564123279284511,,,5.243565559666667,,52.0,,0.1509837019564468,40.67,,7.41433496,,,0,
Pakistan,1.0,22.09,,20.5,45.0,10.5,8.6,3.0642,0.9911934960095002,,2.42940545436248,178.0,44.2,74.9,267.0,0.1,24.7,174.0,14.3,66.5,37.6912,52.1,75.0,51.565,5.471553847313739,,,,76.45031,53.33974,72.7954,,,,,,,47.0,58.46153846153845,30.399215816759362,20.6,,,88.5455563204491,58.2514042303625,102.5,1.4372115398346215,0.1,,,99.1474380493164,43.32,1.4223959155730146,,-2.191436078666678,,21.2932453155518,4.19700002670288,0.02863446756875529,,,15.51,24.708039,2.197486,24.866666666666664,0.0475177786138796,0.246050000190735,,,,,42.42328107357025,,,58.282,55.42123381885062,60.18024685415399,,0.84,1.6,4.976757377583052,0.40390155667443256,13.137627445795154,-66.70083188396542,,0.9006049145823857,-0.02347875640302688,5.165595378913622,,39.28135,43.05,39.3,23.9142048,36.64459,36.95486,0.85785,0.0,0.1267334347405818,4.408395265532157,0.6914019134578203,68.45678660292232,3.6027587256666664,33.6,33.0,,0.0010151462098589934,43.24,,3.38840875,,12.233722760012345,0,
Panama,1.73,5.44,,9.2,19.1,1.2,22.7,2.5696999999999997,1.0815848938750796,,2.30725705489995,94.0,8.9,16.1,54.0,0.4,13.0,26.0,10.7,78.0,82.8346,94.6,81.0,73.844,6.281434146989945,,,,87.20925,74.16361,97.63853,,,,,,,75.9,105.05050505050507,65.04728535188048,18.3,,,95.0002247256715,76.8670403816548,1.05,8.725236795251671,13.32,,,93.4178009033203,89.01,1.0662213816643047,,0.9613719465157079,2.061863468909646,46.4942588806152,4.59600019454956,0.536887403512605,,,57.8650900656079,60.71341172,3.130318,0.0,0.03948817573304109,0.0630899965763092,,,,,53.99981141090393,,,11.4,97.74493064395305,67.0068762081323,,1.21,8.0,8.530099880322886,4.912551629593081,23.507802038392636,4.886757898535705,,2.5284330977841756,0.8876042944215934,0.0005440607020284648,,27.03093,63.39,40.59,9.3086658,38.83871,,0.73165,0.17652525887868836,7.519049074386148,9.669590585567596,0.5640896075458987,49.33227663942799,4.7940297130000005,95.6,37.0,2.5,0.0,30.56,,6.86805717,,,4,
Peru,2.41,8.73,,8.8,13.1,1.0,19.7,4.1876999999999995,0.8950684716313009,,2.2055701754386,68.0,7.3,15.0,116.0,0.09,12.6,64.0,13.3,75.9,48.4014,92.4,83.0,71.901,5.679661449494589,,,,96.55621,86.85895,99.05748,,,,,,,66.1,89.69072164948454,81.98785965783918,27.7,,,89.8676383513503,76.8155252041991,1.16,3.255784156437345,34.6464,,,94.8517456054688,75.06,1.046461353630531,,-1.4489278055368593,2.562096485338374,42.6031799316406,3.63800001144409,0.1708197885955322,,,48.7276314608234,64.18980469,2.281358,28.85,0.031711622885733134,,,,,,48.150232434272766,,,24.787,89.13592022077125,54.11718766933616,,1.0,5.8,40.140396644485925,-33.29268399895933,19.04286351761002,-1.4467194870704272,,2.058297078927101,0.3259516933085098,413.90619826680376,,,57.16,2.12978702129787,2.2218405,,,0.72318,0.18383604826919536,1.3084410174902852,7.665964527280769,0.4327932409202297,47.362691724798474,3.617083867333333,97.7,35.0,21.8,0.0,30.27,,7.21513788,,16.992939296849453,0,
Philippines,4.05,23.53,,13.7,33.4,7.1,6.4,3.529,0.8491526081683536,,2.22732262173019,114.0,13.6,28.1,554.0,0.12,26.8,185.0,10.7,69.3,59.855,72.8,88.0,57.88,5.8691726408174985,,,,94.9618,85.67553,98.10835,,,,,,,51.5,103.2608695652174,66.25564328524487,29.5,,,90.5029776028096,74.9769045018806,25.05,2.901062766871256,2.583,,,90.9816131591797,43.22,1.3211324041811845,,0.30622605804724173,7.704015627261273,34.4984092712402,1.88100004196167,0.11905901998561262,,,60.0547603336913,68.60890529,2.725952,28.85,0.015182894206324876,0.137930005788803,,,,,50.4716157913208,,,18.07,58.81202250655485,67.9627114786148,,0.5,2.8,2.9487087468919078,0.2873356968414645,8.443050967270837,2.7943237515950066,,1.0452939212616095,0.021129147226085387,164.91341909112157,,44.89883,52.6,23.4423442344234,4.4693493,41.68234,48.13884,0.64357,0.271174802914234,0.8030605619136414,11.019828237804118,0.683286553067975,61.558574863303804,4.196845372666666,90.2,36.0,11.1,0.0,42.53,,3.9872895,,15.64093304313166,0,
Palau,,,,1.17,2.58,0.7,55.3,,,,,,7.9,15.3,106.0,,,,,,,100.0,96.0,,,,,,99.05886,105.21739,98.66444,,,,,,,,,,12.5,,,99.5751440170674,100.0,,,,,,99.2893524169922,86.9,,,-2.523505242919197,,,,,,,26.9703326341025,0.0,,0.0,0.14416593033530206,,,,,,,,,,99.9476821192053,,,,9.3,6.694171760618466,-1.0461513958456738,,,,15.253685532251314,,,,34.03202,75.01,3.77,,36.55262,,0.74079,,,3.112429424800077,,,,,,,0.0,,,,,,0,
Papua New Guinea,30.13,53.88,,,49.5,14.3,21.3,4.7378,,,,215.0,23.7,53.4,432.0,0.37,30.0,152.0,16.9,65.9,53.4388,53.0,62.0,46.571,,,,,75.75621,63.83446,67.9,,,,,,,40.6,71.69811320754717,97.44735016839661,0.0,,,36.5963320211886,18.604170204172,0.09,,0.0,,,22.9321537017822,13.43,,,-2.0849726767560304,10.275239930762613,,2.6800000667572,0.07004688503017414,,,11.2091965928578,11.11358618,1.97076,0.0,0.006679042685390745,0.0324399992823601,,,,,41.9,,,12.294,70.8866958795154,,,,0.9,6.694171760618465,-1.0461513958456736,2.2450927129685554,-26.11803696990719,,0.9944352442692886,-0.034723590939820914,,,2.3967,65.2,56.92,0.5643335,7.31924,,0.83385,0.11382736230212798,1.2477624171618737,7.845596251736215,0.3784950657894737,,,,28.0,,0.0,26.19,,,,15.400466858652726,0,
Poland,0.02,0.08,10.299999999999999,2.5,2.58,0.7,23.1,3.9999000000000002,0.7564706658888328,44.48497570061953,2.3641523607473,3.0,3.0,4.7,17.0,0.018,18.7,38.0,9.4,77.8,13.0314,99.8,96.0,84.524,6.201268124944654,2.799999999999997,24.199999999999996,22.7,94.9783,95.42526,99.79683,99.68905639648438,43.526325,503.6666666666667,13.363799171213648,16.250183280263347,34.57054523803906,68.2,100.0,74.94980832263482,28.0,9.4,127.29999999999998,97.8885955,98.132712948205,37.79,2.295640760514853,49.4209,93.8824786023132,77.1387416703942,100.0,100.0,1.8203166715367796,11.9114882087605,-0.025126496523456693,3.355506099916804,86.7333068847656,4.36499977111816,0.45742285614413875,66.125,13.255484,75.9853659493832,154.1217072,3.208902,27.28333333333333,0.8627445132573661,0.965380012989044,5.17182216656231,2.6235595733839383,36.66609999999999,40.96800271207656,43.931835889816284,1.01,9.3,20.878,98.77857142857141,54.75878360578784,8.04,0.88,11.9,32.123017971585185,-1.0059445038309038,33.19595929860652,11.61098787876627,0.6028595103466714,7.665258927475924,0.3110627830218533,567.727398624381,11.85,83.40782,42.78,59.8759875987599,56.511746200000005,88.10257,91.83029,0.97063,0.0,3.257853273538204,0.6701461702931678,0.07543898892741305,66.12293587246536,4.058057626,100.0,60.0,0.0,0.09640899546228009,26.59,187.24302839347544,8.455,0.134437,,0,57.35000000000001
"Korea, Dem. Rep.",,,,43.4,27.9,4.0,6.8,4.0831,,,2.0981487372802,82.0,10.0,19.0,513.0,0.046,25.6,207.0,20.7,71.9,0.2864,100.0,97.0,64.674,,,,,94.06663,,99.99964,,,,,,,85.5,,85.56309328459697,16.3,,,99.6245586042755,77.134651186631,15.93,,0.0,,,39.2442245483398,10.8,1.6794698074668246,,,104.56105246982418,,4.74599981307983,0.01588225312229595,,,0.0,14.94647221,,0.0,0.0017265424764926118,0.0,,,,,,,,32.007,93.45527699997183,,,,,,-3.122335775083262,4.315562751959562,,,1.8329731770983206,-0.07817500531140764,,,5.10696,50.84,28.4471552844716,30.005400199999997,10.1642,0.0,0.91227,,,4.39584137596396,,,,100.0,14.0,,0.0039229585855223605,88.87,,,,,0,
Portugal,0.55,0.91,12.5,2.5,2.58,0.7,20.8,4.4224,1.1361799863556528,28.542847868334604,2.4370491948154,10.0,2.1,3.7,20.0,0.07,11.1,10.0,7.7,81.5,9.9086,98.9,98.0,90.165,5.711499401499334,4.1000000000000085,22.599999999999994,16.8,96.28771,,99.43512,99.53178405761719,34.031322,497.0,14.907517870726588,17.391238262397415,38.065218387741176,79.1,100.0,83.76500500814565,34.8,14.3,231.89999999999998,99.9045696803978,99.4421427694835,17.05,6.67888843492246,56.5848,95.1091503357387,61.6705606947069,100.0,100.0,0.9559580015760801,27.15729838594,-0.2918867249028942,2.483847911959036,92.3409881591797,7.34800004959106,0.8896840416281109,67.825,12.430303,73.7912139515729,68.87874406,3.247268,36.61666666666667,1.3279690833463256,1.26779997348785,8.76161780931171,2.7597614352890294,43.1088,38.09500982694981,42.64171123504639,1.3,9.5,8.161,100.0,55.221054420470026,11.77,2.21,17.3,11.410347498655844,8.535822937016645,42.76249356649742,201.2359215892766,1.0324007000127098,4.579802185327336,0.46338945297085843,23.07208227715644,9.0,64.81873,51.12,70.4746678068723,11.261400668299999,73.89634,63.98532,0.85487,0.0009833908152039484,8.880236592355722,0.6359328417919339,0.15211611697923402,75.79199409286262,4.788465023333333,100.0,64.0,3.4,0.6123235709432765,14.17,134.09511150330823,10.077,0.179115,,0,54.675000000000004
Paraguay,1.04,4.54,,11.2,5.6,1.0,20.3,4.4255,0.3557896436440975,,2.27496431961766,132.0,11.1,21.0,44.0,0.2,17.5,57.0,23.4,74.2,56.6034,95.5,92.0,69.617,5.8686167321505565,,,,88.54608,64.13452,98.4506,,,,,,,82.6,101.20481927710843,67.8809217248312,15.0,,,98.8853415706399,91.2222248232763,0.93,0.831235782731679,0.735,,,98.4,66.22,0.10296399836628013,,-0.043465510651048006,1.6040427348667732,48.6468620300293,4.60799980163574,0.39929937420660666,,,61.0757562215797,47.94144199,2.547013,0.0,0.01433391600801034,0.1283999979496,,,,,47.94744849205017,,,11.909,94.88721281686003,48.4533276262223,,0.21,6.4,0.9118654222897523,2.633000994277528,61.38838077483813,-95.33474262238205,,0.7702249473183979,0.3388911873553033,,,,,,,23.31315,24.50286,0.94872,2.307564269252993,2.144324217020811,9.293401729958449,0.7759460472086924,49.91352054185689,3.586790005333333,84.5,29.0,27.6,0.0,32.32,,9.04542492,,17.323065792575857,0,
Qatar,,,,1.17,2.58,0.7,35.1,4.692699999999999,0.9972117962424895,,,13.0,3.8,7.6,26.0,0.07,15.3,47.0,12.8,78.1,10.1912,99.9,97.0,83.649,6.3745295423206105,,,,94.40015,83.3705,95.46365,,,,,,,68.9,113.68421052631578,61.10330305115323,9.8,,,100.0,100.0,472.54,148.19742804043054,70.0,,,100.0,98.49,1.9898610213332664,,-1.4785622762757606,,65.8753890991211,0.120999999344349,2.0762206154378666,,,95.94,127.2452259,3.375,39.35,0.5100388979081674,0.50968998670578,,,,,,,,91.187,,64.74147807164586,,1.33,11.3,7.90870970834347,23.82563701485858,42.92695823971326,137.4395483292748,,47.474437739220576,-6.501651276970314,160772.71984250328,,39.97471,64.97,,,49.96838,,0.83009,,7.049349423018054,0.3790400935976338,0.43478260869565216,92.11089433334777,5.625852426000001,100.0,62.0,,0.0,40.16,,5.70710069,,,0,
Romania,0.16,1.09,,2.5,12.8,3.5,22.5,3.9711999999999996,0.7094059849835164,,2.32241551279627,31.0,3.7,7.8,72.0,0.03,21.4,59.0,8.9,75.2,33.7208,95.2,82.0,79.604,6.150879017683573,,,,86.56465,86.39524,98.99569,,,,,,,73.0,93.80530973451326,69.62448978104095,20.7,,,100.0,81.8127185852255,5.1,5.518684776069974,22.7916,,,100.0,85.88,1.102304463999543,,2.623660594985375,4.322711736241792,57.7518043518066,4.625,0.2351427791318807,,,63.7472821822484,82.87893892,,22.45,0.5153937315360645,0.482639998197556,,,,,52.360931038856506,,,14.611,90.09166666666668,60.800598700931495,,1.04,11.6,30.948120546323224,-1.2001428747926024,39.513009103905915,18.48944432504113,,3.3471393562257776,0.15669524330454765,18.619583702003645,,99.31074,56.05,,70.30414,77.29106,65.9423,0.94745,0.0002587310522514321,2.1339123900115484,1.2488012519156713,0.057730832270988894,63.150038669583864,4.452210267333333,,47.0,0.9,0.5487998408073943,23.65,,6.95877682,,28.65747683351208,0,
Russian Federation,0.0,0.05,,2.5,,,23.1,2.6504000000000003,0.7073140611851131,,2.35685622981625,25.0,3.3,7.6,60.0,0.7,25.4,49.0,17.4,71.9,22.5264,99.7,97.0,81.108,5.513500147008617,,,,96.98201,98.91831,99.7096,,,,,,,72.9,99.17355371900827,78.87953783915219,15.8,,,96.3750570074426,88.7866980173266,2.01,3.9935501643636324,72.668,,,100.0,98.25,1.4541734035963387,,-4.192741566266022,5.515316515082823,75.7588882446289,5.06099987030029,0.3927312645667998,,,76.0081385339105,82.7470606,2.77518,48.71666666666667,0.41075052988926514,1.09689998626709,,,,,43.828558921813965,,,16.16,96.2527597031808,59.92476090820213,,0.93,9.7,39.71821942037271,-10.454457882897758,30.021746653000523,,,11.530619354785022,-0.7338349760579064,9854.71201942807,,23.91411,80.95,55.3739105859624,59.9514741,26.87694,27.43598,0.95544,0.00035509253040870545,2.3602805423620907,10.816182395136124,0.08755464925296157,57.47224505737301,3.6178290843333336,100.0,28.0,,4.406146842920504,49.96,,7.21805201,,24.388743807892553,0,
Rwanda,47.75,74.45,,36.1,37.9,2.2,5.8,1.5225,0.8432626700748816,,2.03032133104718,290.0,16.4,37.9,57.0,0.61,18.2,121.0,32.9,68.0,26.7824,90.7,95.0,50.135,3.561046489062726,,,,93.93462,36.90163,85.06624,,,,,,,65.9,78.72340425531915,99.8235876340802,61.3,,,56.710107974238,62.347825035946,1.44,2.3174907472873976,0.0,,,29.37,0.570000000000004,,,-2.6022753137986925,11.555895946805881,50.0197944641113,1.36000001430511,0.13979916934407693,,,21.7676326213782,35.0128645,2.75505,0.0,0.009674841418189105,0.0,,,,,53.30459475517273,,,43.21,72.61010993955165,52.19954297144055,,0.52,0.5,1.0820239044266289,0.5575302014811968,9.543265350741082,3.6898777053672474,,0.07040062402307597,0.1487827819974477,0.02474851285250726,,,,,,45.6737,47.82856,0.84887,0.2521739939682419,1.1568718635306146,2.519443352637887,0.068,87.12103000071923,5.3742264109999995,56.0,56.0,28.5,0.0,52.9,,5.43902104,,20.543147155376122,0,
Saudi Arabia,,,,5.5,9.3,11.8,35.4,5.2433000000000005,0.8974734079435251,,2.30604499181091,12.0,3.9,7.4,10.0,0.017,16.4,84.0,27.5,74.8,8.294,98.0,96.0,77.814,6.294282493842271,,,,97.3903,116.11941,99.22177,,,,,,,41.5,88.8888888888889,27.98379215397612,19.9,,,99.9928926281705,100.0,1242.64,27.135393112094928,32.46202,,,100.0,95.96,1.671336146844214,,-1.749624702274724,,71.6981201171875,5.4229998588562,1.5221502653207162,,,82.12,90.02700602,3.107004,43.88333333333333,0.28603264122619604,,,,,,,,,87.945,,70.98317718971705,,1.3,15.9,57.91626685973525,-10.118247334147561,39.48538645865034,129.98573178314828,,18.37296290548362,-0.8624225291181453,36823.02051008613,,20.83366,64.49,26.5247959907063,17.9247285,20.97611,17.67407,0.90465,,6.0431842850189526,1.4956993573309423,,76.83067345403475,4.982588132333333,,49.0,,0.0,63.13,,7.02721499,,,0,
Sudan,22.38,50.03,,25.2,38.2,16.3,,0.6848,1.042308117188555,,2.33751832035458,311.0,29.5,63.2,77.0,0.12,26.0,185.0,24.6,65.1,67.196,77.7,90.0,60.5,4.138672746948351,,,,60.43303,49.98942,65.80535,,,,,,,30.2,75.60975609756099,33.673294866518376,30.5,,,58.9314485730064,34.5861045382774,93.67,0.6839835090213414,0.0,,,38.5284423828125,41.29,1.2245136716628438,,-3.447228278916165,12.039603164419058,15.2684326171875,12.710000038147,0.0009150827039510279,,,30.8702957284927,30.50146879,2.181818,0.0,0.009318113209415902,,,,,,39.702439308166504,,,55.371,67.07882290115822,33.25088281904671,,0.79,1.3,1.0820239044266289,0.5575302014811967,,,,0.389096918180599,0.001595556628194102,177.54475715939628,,87.48756,44.57,39.2339233923392,2.0182941,24.9977,0.0,0.93179,0.029831822938000352,0.02315570421946203,5.1645406884484455,0.2038113187791215,71.26882060292476,,67.3,16.0,24.9,0.02713816012649343,71.13,,4.60093266,,,0,
Senegal,30.05,56.42,,11.3,17.0,7.2,8.8,1.349,0.9014221013211302,,2.21026889997876,315.0,20.5,45.4,122.0,0.1,18.1,161.0,28.0,66.8,74.8674,53.1,90.0,52.586,4.769377398015643,,,,74.11337,36.88466,69.47841,,,,,,,47.4,63.1578947368421,65.65576900335796,41.8,,,75.1886316603243,48.3581363309709,7.23,5.588767466750062,0.5,,,64.5,31.65,1.932036374478235,,-2.9878129355557586,2.8683666599714717,42.3440170288086,4.84299993515015,0.06735015305163759,,,29.6431236694156,26.92320723,2.224286,0.0,0.0229048041301839,0.751829981803894,,,,,44.35546100139618,,,40.696,85.61003439692543,41.38819755715375,,0.52,1.0,2.15224813220381,0.6741427904727605,10.787359553553046,-94.65601682814285,,0.4178666815818252,0.21711172138105245,12.908328383470518,,29.94981,45.11,25.6174382561744,15.192294,41.16111,,0.94366,0.3508619643259697,0.4582845668221843,7.375585213561546,0.42148227712137487,53.28706501996236,4.2807742756666665,68.3,45.0,23.0,0.0,25.61,,8.36771609,,17.221803334167436,0,
Singapore,0.88,1.05,,1.17,4.4,3.6,6.1,,1.1679241152777415,,,10.0,1.1,2.8,47.0,0.08,9.3,26.0,3.7,82.9,3.7242,99.6,95.0,92.422,6.374564282660421,,,,99.45667,107.36645,99.92658,,,,,,,76.9,90.90909090909092,78.83913522693653,23.0,,,100.0,100.0,31.67,14.267085934834524,100.0,,,100.0,100.0,0.9299705621951025,,1.521403988568539,3.4282922085871923,97.9311676025391,1.83599996566772,8.00078514035172,,,84.4495387806342,146.8230696,4.063787,77.30000000000001,2.001581159831426,2.18376994132996,,,,,,,,19.078,100.0,85.34744757528837,,1.49,17.9,34.28831738446225,7.738027928083198,95.23621461005172,748.2350130966672,,11.418499570027684,4.162971945381343,123.09449823867334,,3.25346,47.97,,,21.14344,,0.85931,,52.95195034058821,0.3205579360741939,0.10012847277982978,94.23685042017387,6.318374951666667,,85.0,,0.4291586878184095,50.95,,4.67270506,,,3,
Solomon Islands,23.54,53.5,,12.3,31.6,7.9,22.5,1.657,,,2.13703209998305,114.0,8.5,20.6,76.0,0.13,23.8,137.0,18.3,71.1,47.8252,86.2,84.0,55.625,,,,,69.5264,70.61201,,,,,,,,38.0,,77.72298857334106,4.0,,,64.0340593805722,31.2670390203857,0.0,,0.0,,,47.9191436767578,8.45,,,-5.3889627313884105,,,2.05599999427795,,,,11.9242290619686,18.6512318,2.206511,0.0,0.023355949677938137,,,,,,37.1,,,11.879,72.61031997268188,,,4.3,0.7,6.694171760618465,-1.0461513958456738,,,,0.42374365844259193,,0.3124746914008295,,11.23336,72.47,28.67,,9.53473,,0.76526,0.2409851538173652,,3.7662767579096768,0.6125461254612546,,,88.0,44.0,47.8,0.0,,,14.17925655,,32.680541741833444,0,
Sierra Leone,38.97,71.27,,25.5,37.9,9.4,8.7,1.8891,,,2.15603240070592,1360.0,33.5,110.5,301.0,0.44,30.5,324.0,28.5,53.1,115.5808,59.7,80.0,49.491,4.30568290817781,,,,98.31896,49.72067,57.02213,,,,,,,37.5,62.79069767441862,97.30421468904254,12.3,,,58.0913967160309,14.5358850126151,0.18,17.530211446419806,0.0,,,20.3,0.990000000000002,,,-6.992749092162577,5.031936572103005,19.8087596893311,4.3600001335144,0.03636169395793594,,,13.2369304328394,25.59144827,1.818182,0.0,0.006516868820298018,0.0,,,,,38.36221694946289,,,21.626,43.35052212258847,32.92872904319714,,0.45,0.5,0.8166668856156836,0.7087551343951942,12.32877752303863,-25.510666119717918,,0.1288501241855604,0.14466435567907118,0.0,,57.58477,42.05,2.13,29.583366599999998,80.32429,72.46512,0.91274,1.5485413543452586,0.5922966753654046,1.713411242879498,0.5430045871559633,50.98211408545632,3.5080219903333334,76.7,30.0,37.4,0.0,29.98,,4.00038203,,9.811662496611339,0,
El Salvador,1.2,7.85,,10.3,13.6,2.1,24.6,2.7455,1.0713721670866052,,2.33507728654628,54.0,7.1,14.5,72.0,0.19,14.0,42.0,19.0,73.7,70.2702,99.9,85.0,70.139,6.276245943154345,,,,80.56424,78.20048,97.98045,,,,,,,81.9,91.78082191780823,59.78732484598102,31.0,,,93.0130709637454,91.1250736675765,11.37,8.469272066832067,1.0375,,,98.618896484375,86.0,1.1083333333333332,,-2.6387825411359,2.546643668008347,30.3529472351074,4.5460000038147,0.43082905597192755,,,31.2513524133785,56.06915054,2.249457,0.0,0.004491922577537676,0.129089996218681,,,,,49.18137788772583,,,24.472,93.72253738463587,80.26949886158417,,1.13,5.8,8.923723845068848,0.7438689589763232,13.109661667778406,4.501108407337435,,1.2262160580085306,0.5155712108674484,0.0,,0.0,45.05,100.0,11.5416749,26.57828,81.58116,0.82784,0.16969213094520716,5.616619957065537,82.84225749989535,0.26880073518149794,52.80132767689726,3.409529447666667,98.5,35.0,8.9,0.0,27.78,,8.39520538,,25.273220991173233,0,
San Marino,,,,1.17,2.58,0.7,,,,,,,1.0,2.2,0.0,,,,,,,,82.0,,,,,,92.70895,91.71598,,,,,,,,,,,26.7,,,100.0,100.0,,,,,,100.0,100.0,,,-2.04567088089143,,,,13.603985856637737,,,60.1823012607528,131.7365269,,0.0,0.22588320332500075,,,,,,,,,,,,,,,,,,,,5.330843598470018,48.54254998314628,,,,,,,,,0.99224,,236.92808835251887,0.0,1.0,,,100.0,,,0.0,,,7.72765497,,,0,
