countryname,total_score,rank,sdg1_wpc,sdg1_oecdpov,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_fertility,sdg3_lifee,sdg3_matmort,sdg3_neonat,sdg3_phys,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg4_upsec,sdg5_contra,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_water,sdg6_sanita,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_adjgrowth,sdg8_atms,sdg8_clabor_im,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_rdres,sdg9_rdres.1,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rooms,sdg12_msw,sdg12_mswrecycl,sdg12_wastewat,sdg13_ccvm,sdg13_co2pc,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpta,sdg15_forchg,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg16_u5reg,sdg17_govrev,sdg17_govspd,sdg17_oda,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Tunisia,54.604635977237024,93,96.59038654847544,34.31999999999999,16.46541366222577,30.679834687007812,37.90428211586901,81.61043478260869,91.74037922918308,86.04672897196262,96.82226132864056,73.24324324324326,94.69565217391305,83.88075313807532,16.48116504854369,49.640425531914886,40.616678504741884,95.34454374412041,34.97604790419163,91.27161258486181,98.1320754716981,96.51054997591146,13.79323299785841,97.96874695073414,62.5532658216215,19.483185840707968,53.69959313638776,27.955379578359754,48.19965937402701,23.614118752314063,49.56896491417201,77.21112566963568,4.325669296954763,90.66666501120508,95.53528819364662,79.18488573675882,99.99999999999999,100.00000000000001,14.152857142857144,61.869523058381105,8.826456780183356,5.423404054438814,30.922585528201544,52.212353424863004,30.19547565663038,36.70459142710296,46.807191568505885,19.98020759128937,21.48961821835231,2.5212802066497915,19.22300032581119,28.014283901333936,70.67076616185672,32.44705882352942,48.363934426229505,94.39238086479246,82.93920216967123,8.920000000000005,94.01886792452831,51.349932483659686,28.591942945488626,15.142857142857146,93.6422169910075,67.63858291158081,65.02044609665428,1.0,61.031914893617014,80.44857353405621,2.577205882352942,93.28282122183462,96.63957743193907,34.412499999999994,48.19694913906313,96.8048780487805,73.43328550932569,57.51335296880348,61.51852939713447,99.18935516888433,30.48964677222899,52.99969457132124,4.4941176470588236,65.45519327423771,57.4078455748095,70.46404169763133,57.334762453870205,45.309849657701704,63.50920750060215,69.00559505030957,31.574966417116368,24.962881891292206,50.49391980387188,62.0838610114879,57.986914451225545,54.39253706693232,55.02790348718166,64.16653484537555,67.29555003314165,29.327819663536356
Brazil,56.37535067445402,78,93.1031069462668,43.56,40.63442713133888,79.5599127965083,55.60957178841309,86.77565217391304,91.74037922918308,91.5981308411215,71.51693796744391,70.56756756756758,96.00884303610907,82.43096234309624,25.054757281553403,58.34680851063829,87.40606355502295,94.06396989651928,37.94011976047906,89.73870954257764,88.79245283018867,98.20918142069766,16.94234398997324,79.67888983612282,66.36539112689059,16.86548672566372,51.18124889439236,10.084821755272023,73.96367934249483,62.599615658020724,16.362068557285664,80.63151468593185,1.0409980363803375,80.88889236155255,96.31176174388212,87.30810637075524,99.47115384561499,99.38681600000001,13.987857142857143,62.609729126682964,44.94799828032082,16.79787234042553,34.98702997415937,76.75791467047902,38.77949231262013,18.566666050743343,58.5096094234346,44.81919257098866,35.149363697253854,3.2448273917510413,17.66512166345501,30.64811461025795,23.379236985268363,30.826598465473147,50.7983606557377,97.62311140952919,82.7019833679156,7.600000000000006,92.49685534591195,53.104198632976136,11.79788258906174,12.785714285714285,94.1171325652456,66.93122953259896,43.440520446096656,37.473684210526315,67.35106382978722,80.39666736296775,28.104575163398632,91.74314255048365,84.30999297111143,34.412499999999994,25.77106540327327,71.5609756097561,62.78048780487805,48.559467053985294,33.41858927497067,92.70419651995905,53.102140247085444,63.03490007747533,3.9495798319327733,68.3315534731334,74.31967899341298,72.89701748101784,54.873756998956736,48.72833999980101,59.413884047271665,68.86388902878878,45.81333945078131,29.80041362969778,35.00139870215974,62.641698259148264,52.46631218931662,53.451423425479945,59.11863307639537,68.05257022833125,52.74389738097464,40.02887338549785
Costa Rica,55.63649707009134,83,96.96575354132065,38.279999999999994,32.76744762624156,18.957280070611503,44.88664987405541,89.35826086956521,91.74037922918308,94.37383177570094,73.0849098108227,81.27027027027029,97.39498894620486,88.02301255230125,15.084271844660197,60.24255319148936,92.47282924474085,97.90569143932267,66.09880239520959,94.01806442731525,85.0566037735849,98.87856174466981,30.916491357459307,84.10337861867613,57.45816850717846,18.24601769911505,48.813514947815314,7.4550522169971405,70.25044646998052,52.822957267929326,52.672413227146045,74.88047685390555,1.232653956432174,93.88888891505279,95.72941768870633,88.90373858442368,99.47115384561499,99.43274100000001,14.176428571428573,72.72717380992388,27.16373109480688,9.636170011885621,35.39601221812639,72.07227480829921,40.07724215246638,29.259074881852406,50.13174209547427,25.2477151701204,49.20696584058942,2.476560982469593,16.2415375816107,12.676745165300305,33.43154186192331,41.51150895140665,50.39262295081967,99.54792033784783,93.78859191250373,7.600000000000006,90.21383647798743,61.462766451708106,1.8941294530858004,12.785714285714285,95.21163582638196,58.91455790413809,54.146840148698885,1.0,62.08510638297872,50.20349510474787,5.9373401534526815,94.47903700497358,71.0558137115409,55.45,48.13344805770617,89.89024390243902,57.098995695839314,62.33538221973644,44.108988959285625,99.69600818833163,11.280320167043676,65.3138362319748,4.4941176470588236,67.62287677066033,62.01397490755961,77.33199980872017,56.40268881248568,51.61626920719171,63.6169868533971,71.45187430674187,42.845434015918066,26.462905959631012,41.77855792138321,66.97883741678386,51.190244127593786,53.99867505604813,45.269999908112716,57.157396956655724,65.24472386047688,27.029424682025773
Kazakhstan,55.29894545580827,77,98.95156556007804,38.279999999999994,10.785523960609492,38.252239655793915,47.13098236775818,76.44521739130434,91.74037922918308,80.03271028037383,83.8864936207655,57.18918918918919,98.34340456890199,86.36610878661088,47.17436893203884,60.24255319148934,63.88626981622235,87.66110065851365,35.56886227544912,91.2077413709662,92.52830188679246,99.78577299245106,25.602376694134875,77.1765492838398,65.22855818391423,18.24601769911505,48.81351494781532,25.80923617533427,68.03474656264707,46.283142571160916,41.655174083831376,74.73522208308566,1.8790507637490124,97.2222222341149,86.21765002082377,58.18562966280183,99.99999999999999,95.72035100000001,14.176428571428573,80.60172110822457,25.419786603606756,5.634042653631656,35.39601221812639,81.6927875699468,40.07724215246638,49.09666141654299,55.7374457532548,23.298505317160917,38.92900200937709,2.476560982469593,16.2415375816107,4.853686301728468,88.49076645236057,34.21943734015345,50.39262295081967,90.26908439942741,86.2133689623597,7.600000000000006,93.60377358490567,61.462766451708106,31.301053687907675,5.7142857142857135,63.4733593462279,72.13027686811549,61.88550185873606,25.896065573770493,37.86170212765957,85.02277380036135,6.677941176470586,97.76456918140472,79.64341525320597,22.037499999999998,59.10709875683501,90.65853658536585,59.79770444763271,55.162094409075614,63.39432437901151,99.69600818833163,33.34348355663825,22.580987679831445,3.102521008403362,68.61578278003901,57.39784214750381,73.0958540269945,55.80879830021172,51.30350429521186,61.77297433956255,72.62462516991329,44.80359871766709,27.23334276602065,57.7009422477779,61.36081778726237,62.122531241507154,34.59382253025681,56.5592640457286,61.36197520369376,64.2647523951789,19.67566408162435
United Arab Emirates,67.21612074927376,25,99.0,68.63999999999999,45.66602220296859,12.020738572440735,12.717884130982355,88.29078260869565,91.74037922918308,75.68411214953271,84.84469863616366,75.91891891891893,98.78113485630067,93.61506276150628,33.28233009708738,69.93191489361702,85.69629559887228,99.0,74.99101796407186,95.87032232083538,90.66037735849056,93.53575099677226,40.16699926575802,86.02519319506571,53.899407504314645,58.16991150442478,29.966212630461705,44.53216766469154,84.20829913037794,44.091845025268825,35.913793520957846,88.13809753734043,90.07611827404844,97.3333316493293,99.22352644976449,74.42185855867828,97.56501270926405,100.00000000000001,27.895,82.15197195963091,21.633457301692307,1.0,65.88359152475223,88.03150833741304,74.84694907110827,99.00639718294644,92.0619962802232,75.51620384420033,60.015405224380444,26.26989605207907,39.43744789637237,12.988020250755683,69.46246089140764,64.19795396419438,72.70819672131147,98.7314106860877,45.00067550454629,64.36000000000001,85.78616352201257,52.25178894518217,67.62650326141495,8.071428571428571,53.06937045282825,80.04674010122054,73.26765799256506,30.7,82.09574468085106,70.52043372986631,21.039792387543233,93.85196173041892,79.19406502051288,74.0125,89.10431268749466,98.45121951219512,67.89383070301291,80.23670302913126,97.05710520048746,100.0,46.120863058987304,37.981986015213444,44.77478991596639,83.82,54.35331981563385,82.05382485507855,60.29391251613285,59.376840575727314,95.54432545771408,76.90299616722375,55.59124636576613,57.899338104422505,68.78953719230451,69.36402873021133,68.55481857620323,30.57039951212841,67.3261153009006,64.69527304615833,86.67938159033163,42.95921299672238
Mexico,54.91274895642914,118,95.75489237186075,6.599999999999994,31.52198560462017,50.740504299358534,35.41057934508815,75.58434782608695,91.74037922918308,91.5981308411215,68.86009678838539,75.91891891891893,96.44657332350774,86.36610878661088,27.66912621359224,95.13829787234042,91.6596440141394,96.74153339604892,70.84131736526946,91.78258046866355,77.58490566037736,98.54420325221628,25.99602683022627,93.74362430605127,52.09487296616802,9.734513274336287,99.00176897222714,16.828717834799246,63.587078388030264,43.234127912429535,66.79310660279262,74.74048083159846,1.8208433805487196,83.55555223511824,92.42940880270565,75.36514081754467,99.04807530819663,90.24709200000001,10.428571428571429,69.76991943793742,17.573289340646824,9.846808108877628,34.022982808054294,85.96285897855981,36.39169602818707,46.72935052384556,44.996590204587726,49.120950236868424,9.951774949765573,1.0,1.0,11.507134004246355,42.49384833634946,32.14322250639386,13.389344262295069,95.74729586378879,89.74925346104915,1.0,91.04402515723271,63.6781748940173,38.20323503677275,8.071428571428571,90.32631694377929,52.28311997618334,58.914498141263934,58.749999999999964,52.6063829787234,73.25465976160969,19.703806228373676,94.21839328776143,47.5763127514484,30.7,39.68145774433193,75.6219512195122,71.87087517934003,50.351392800323104,33.87954102451455,93.3121801432958,31.358621889681576,41.62177517515437,4.327731092436975,51.17744618593037,62.7659878575764,79.90991843707765,63.185834933537535,53.03670231393003,59.26860147279087,67.37341454367638,42.261259117043835,23.47225713133052,29.34213836834613,62.165516441612645,64.30847836267425,49.19887275760393,59.16173217155606,53.83283742252784,56.48819973018823,25.769376052424306
Georgia,56.25527662737394,99,85.08720709858407,38.279999999999994,17.975976234501854,18.562159588572186,53.61460957178841,79.54434782608695,87.19126947799107,91.5981308411215,81.66520017597888,70.56756756756758,96.5924834193073,85.9518828451883,55.56854368932039,60.24255319148936,31.400589167068986,86.84619002822201,72.32335329341318,92.61290320370125,85.0566037735849,99.74173031209233,36.50615751218303,94.39685505138173,57.02258889800397,18.24601769911505,48.813514947815314,48.86361805124825,67.79916351806892,62.133687925040434,18.534483264271174,74.73522208308566,1.137097471824624,84.77778123379167,100.00000000000001,89.6033581026732,99.99999999999999,55.234312,14.176428571428573,87.46361944791327,20.736112239028017,39.7574460049893,35.39601221812639,60.434653422519006,40.07724215246638,49.34600841756845,49.610043397396154,24.801881051484926,11.874748827863362,2.4765609824695924,16.2415375816107,5.327952014096669,55.33846657882755,30.725319693094626,50.39262295081967,96.09495591312769,84.23382661836084,7.600000000000006,87.93081761006289,61.462766451708106,1.0,12.785714285714285,94.44227069700757,84.23191426019642,48.6263940520446,20.8,99.99999999999999,53.26410172450284,1.0,98.72130450735389,77.94202376397388,51.73750000000001,61.097737850792164,94.5,69.74031563845051,57.26682934134022,75.61796429949185,99.59467758444215,37.65007830172263,40.655449395075784,3.5109243697478996,61.68360354929203,58.081082256676986,74.43889730498566,59.12114407009856,54.413234968342884,61.971626235205434,64.21859000483546,47.310847580840395,22.81124746749855,45.48546974091395,62.64292751049617,50.13119468725699,53.61399249136093,61.38448200734878,59.22110942377592,72.7935749592167,27.272150688848768
"Macedonia, FYR",57.48907348388364,64,97.38955478463384,43.559999999999995,34.259935160973,53.33765600817247,56.607052896725435,90.56347826086956,93.43113154360353,90.67289719626169,91.59568851737791,73.24324324324326,98.6352247605011,93.61506276150628,34.44854368932039,53.85319148936169,46.20471830779046,97.44002822201317,79.437125748503,96.70064505587308,88.79245283018867,98.24758236722795,37.057253287252365,78.62773711733318,54.059630690303415,16.785840707964603,51.50348487528746,82.36652963212359,60.81325459623319,52.97663876331828,52.672413227146045,80.95423003648644,1.765975765236968,89.88889062759925,98.8352970796473,77.99274125427165,99.99999999999999,69.55715900000001,10.546428571428573,71.79749738727158,19.45199208803023,27.329787234042552,32.086803757188434,13.513899082020487,32.502410313901365,42.381355514674446,69.20954742715438,27.879195909188198,26.19758874748828,2.692156928237915,24.05558673288586,6.3414351346302205,51.632305554497265,34.06751918158568,65.97295081967212,98.62126491982308,81.93538530235969,7.600000000000006,92.28930817610063,55.01325568549714,4.710913196186656,5.7142857142857135,88.87925623079903,69.03560583506994,52.49405204460967,16.120000000000005,71.98510638297871,52.6714601537004,11.64613970588235,95.03348494315043,96.28736574906617,39.3625,57.21228939505068,97.6829268292683,84.37015781922526,57.59784411011996,65.85680934638756,99.69600818833163,38.520967461284144,40.349367830273145,4.357983193277311,70.47477739231692,69.81202517776762,77.63326587506172,56.04692150756151,65.9566132510615,63.496721157494505,62.97527123967504,32.780398310409105,28.39383805632276,50.55759185191835,62.71888340739426,50.671159019261474,47.29677097254237,52.46124488327175,67.65566346603298,71.68264795548335,27.742772828278202
Jordan,54.36255652122018,60,98.84258807250902,43.559999999999995,13.219639277200573,26.976324194051514,29.425692695214096,85.5704347826087,91.74037922918308,87.89719626168224,88.41619005719313,67.8918918918919,94.98747236551216,78.91004184100419,33.60271844660195,58.34680851063829,50.06213083847467,98.54597836312324,29.344311377245518,88.78064498886977,98.1320754716981,98.84233678269095,14.580515250717923,95.41005066916942,55.094491844399606,16.86548672566372,51.181248894392354,43.74589633984509,59.35897048073426,8.25459198572712,19.620689877844185,80.95423003648644,5.4101396413339895,98.44444275568334,93.9823559031767,78.69438966545442,99.47115384561499,100.00000000000001,13.987857142857143,62.633360853145575,11.947565301643063,4.370212816177531,34.98702997415937,58.525285844664246,38.77949231262013,53.840666435913995,44.59764414135152,31.486586107978795,11.67582049564635,3.2448273917510413,17.66512166345501,11.654438928105332,72.26999956424422,31.53554987212276,50.7983606557377,93.03238644349864,68.60651969354134,7.600000000000006,92.42767295597484,53.104198632976136,43.0287022800139,10.428571428571429,90.94501221054946,55.024114319738004,43.490706319702596,7.977142857142863,5.212765957446808,76.26372322675411,1.0,98.7683410043665,93.91223187603106,52.97500000000001,63.50415059977882,97.02439024390245,88.2051649928264,67.32825847880267,84.85544482953387,99.08802456499487,31.195928310422833,35.357431117800914,3.102521008403362,71.20129403625451,55.804944406656695,71.5472967411139,55.32902169450566,42.386875744127416,65.94564610006468,69.02309296040443,35.20715785040165,24.880729309171723,51.53463669736823,56.41296871234666,62.853524622988296,50.68679181956045,37.59369053615687,64.56019096013252,78.99720481569129,23.218626812209035
Montenegro,57.75849421797573,57,96.9536447982713,46.2,30.400467283909432,24.158886746489813,55.60957178841309,82.81565217391304,91.97920738944013,86.04672897196262,93.90409150901891,73.24324324324326,98.70817980840089,94.44351464435147,27.899805825242723,41.21489361702127,50.06213083847467,96.74153339604892,72.02694610778443,97.21161293967482,79.45283018867926,98.97968425675538,24.0278302077391,97.39675298121908,66.26696498680263,22.881415929203545,36.17626039271183,91.18899252404506,59.88881762193736,59.614699400955374,27.844826723353787,81.09948480730631,1.7150996496617221,95.44444615936943,99.41764113482311,90.64953875253153,99.99999999999999,74.623264,14.176428571428573,71.06925949137705,25.018213589890543,27.329787234042552,34.025268728394686,41.335064801640776,35.3777546444587,33.39385980435696,61.98760074395536,41.34605070229969,16.31748158070998,2.969255964983098,24.215858345429062,11.015711460671637,89.65846122064536,41.511508951406654,63.29508196721311,94.09147373799988,85.08621937601691,10.240000000000006,90.91949685534591,56.06667519640897,6.066733567486201,17.5,89.72004420810973,70.4385233700506,45.93308550185874,1.0,70.51063829787233,65.16553321402253,1.0,97.23390634223175,70.62139468221307,43.8175,51.43400734676842,96.2560975609756,72.15494978479197,51.64705133215744,80.67541835762383,98.88536335721597,64.48494866887071,36.80758731339313,4.4941176470588236,71.57682239913565,61.835085725688025,74.99170746526733,57.62148479240526,63.92736421551958,65.52572898128476,64.96723801570141,39.02589141496738,27.320831228915107,64.82168404642171,63.1392310380056,51.0176352064137,53.61002210405486,50.609556076760846,56.28510034148161,70.69576967707617,35.26221787644089
